steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	cumulative_steps	n_updates	rlen
61911	957	124.5114233493805	66.0	66.0	0.0	66.0	66.0	-5.439664	1.3521523735718801	61911	61412	61911
61959	958	124.59584641456604	66.0	66.0	0.0	66.0	66.0	-5.4468856	1.2573911555763333	61959	61460	61959
62016	959	124.69439816474915	66.0	66.0	0.0	66.0	66.0	-5.479031	1.3714172109309584	62016	61517	62016
62071	960	124.79262161254883	66.0	66.0	0.0	66.0	66.0	-5.42945	1.1667562305741013	62071	61572	62071
62123	961	124.88829469680786	66.0	66.0	0.0	66.0	66.0	-5.020659	1.2658443447947503	62123	61624	62123
62179	962	124.98629665374756	66.0	66.0	0.0	66.0	66.0	-5.3175216	1.2589895552722736	62179	61680	62179
62222	963	125.06213641166687	66.0	66.0	0.0	66.0	66.0	-5.2323184	1.1458703893609345	62222	61723	62222
62276	964	125.15397191047668	66.0	66.0	0.0	66.0	66.0	-5.18486	1.3706267882650718	62276	61777	62276
62336	965	125.2564058303833	66.0	66.0	0.0	66.0	66.0	-5.221411	1.3141257727378979	62336	61837	62336
62392	966	125.35349464416504	66.0	66.0	0.0	66.0	66.0	-5.199932	1.3732155088195577	62392	61893	62392
62443	967	125.44170379638672	66.0	66.0	0.0	66.0	66.0	-5.039303	1.3161989022465423	62443	61944	62443
62493	968	125.52933382987976	66.0	66.0	0.0	66.0	66.0	-5.192421	1.3188056753808632	62493	61994	62493
62557	969	125.63553404808044	66.0	66.0	0.0	66.0	66.0	-4.7126756	1.3575765216024593	62557	62058	62557
62621	970	125.74227833747864	66.0	66.0	0.0	66.0	66.0	-4.675452	1.2978070854628458	62621	62122	62621
62675	971	125.83501696586609	66.0	66.0	0.0	66.0	66.0	-4.41433	1.244516647211276	62675	62176	62675
62722	972	125.91683602333069	66.0	66.0	0.0	66.0	66.0	-4.7148848	1.459870827998966	62722	62223	62722
62774	973	126.00515627861023	66.0	66.0	0.0	66.0	66.0	-4.80117	1.30037886319682	62774	62275	62774
62826	974	126.09386420249939	66.0	66.0	0.0	66.0	66.0	-4.743931	1.1238393775373696	62826	62327	62826
62871	975	126.17700791358948	66.0	66.0	0.0	66.0	66.0	-4.738325	1.3126687212847172	62871	62372	62871
62933	976	126.28540444374084	66.0	66.0	0.0	66.0	66.0	-4.6718993	1.2995558113604784	62933	62434	62933
62976	977	126.36034560203552	66.0	66.0	0.0	66.0	66.0	-4.5783887	1.3238931103097276	62976	62477	62976
63023	978	126.44130539894104	66.0	66.0	0.0	66.0	66.0	-4.389329	1.6336062650335952	63023	62524	63023
63081	979	126.5412175655365	66.0	66.0	0.0	66.0	66.0	-4.4887285	1.681838291953318	63081	62582	63081
63121	980	126.61256504058838	66.0	66.0	0.0	66.0	66.0	-4.414218	1.4887428474752233	63121	62622	63121
63167	981	126.69220876693726	66.0	66.0	0.0	66.0	66.0	-4.2504945	1.5328994246944785	63167	62668	63167
63214	982	126.77372932434082	66.0	66.0	0.0	66.0	66.0	-4.655411	1.3479816457815468	63214	62715	63214
63284	983	126.90051364898682	66.0	66.0	0.0	66.0	66.0	-4.4462323	1.3941864163707942	63284	62785	63284
63342	984	127.00633096694946	66.0	66.0	0.0	66.0	66.0	-4.143576	1.4160615011909976	63342	62843	63342
63402	985	127.11106777191162	66.0	66.0	0.0	66.0	66.0	-4.523665	1.4564480196870864	63402	62903	63402
63454	986	127.20310401916504	66.0	66.0	0.0	66.0	66.0	-4.3428364	1.251260736673139	63454	62955	63454
63508	987	127.29899668693542	66.0	66.0	0.0	66.0	66.0	-4.293538	1.4565738986432553	63508	63009	63508
63559	988	127.38719296455383	66.0	66.0	0.0	66.0	66.0	-4.1857004	1.3566713456017896	63559	63060	63559
63609	989	127.47595977783203	66.0	66.0	0.0	66.0	66.0	-4.1805487	1.281687813512981	63609	63110	63609
63659	990	127.56222701072693	66.0	66.0	0.0	66.0	66.0	-4.192547	1.5204303944436832	63659	63160	63659
63710	991	127.6505057811737	66.0	66.0	0.0	66.0	66.0	-4.779799	1.403609056873247	63710	63211	63710
63762	992	127.7443175315857	66.0	66.0	0.0	66.0	66.0	-4.406658	1.0303208797052503	63762	63263	63762
63810	993	127.82988834381104	66.0	66.0	0.0	66.0	66.0	-4.3979506	1.1986946777906269	63810	63311	63810
63862	994	127.91925191879272	66.0	66.0	0.0	66.0	66.0	-3.9583914	1.6468499892950057	63862	63363	63862
63912	995	128.0054314136505	66.0	66.0	0.0	66.0	66.0	-4.2762012	1.6574275945220143	63912	63413	63912
63949	996	128.07304620742798	66.0	66.0	0.0	66.0	66.0	-4.3167334	1.5452897824160754	63949	63450	63949
64003	997	128.16622805595398	66.0	66.0	0.0	66.0	66.0	-4.398007	1.1306775990640745	64003	63504	64003
64057	998	128.25968623161316	66.0	66.0	0.0	66.0	66.0	-3.836788	1.2203742884891107	64057	63558	64057
64108	999	128.34841084480286	66.0	66.0	0.0	66.0	66.0	-4.399034	1.2703274191450327	64108	63609	64108
64158	1000	128.43758416175842	66.0	66.0	0.0	66.0	66.0	-3.9764547	1.3314502647332846	64158	63659	64158
64225	1001	128.55529165267944	66.0	66.0	0.0	66.0	66.0	-3.9863107	1.3937266841903329	64225	63726	64225
64281	1002	128.6506690979004	66.0	66.0	0.0	66.0	66.0	-4.246286	1.151247815946117	64281	63782	64281
64339	1003	128.74835014343262	66.0	66.0	0.0	66.0	66.0	-4.409228	0.7910997592564672	64339	63840	64339
64394	1004	128.84358525276184	66.0	66.0	0.0	66.0	66.0	-4.3214583	1.1951468310784548	64394	63895	64394
64445	1005	128.9323513507843	66.0	66.0	0.0	66.0	66.0	-3.9565117	1.4978606066573412	64445	63946	64445
64488	1006	129.26031517982483	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.4566894	1.228361624162644	64488	63989	64488
64543	1007	129.35375356674194	66.0	66.0	0.0	66.0	66.0	-4.0658493	1.4326613671611994	64543	64044	64543
64601	1008	129.45720100402832	66.0	66.0	0.0	66.0	66.0	-4.0927553	1.7008845912571997	64601	64102	64601
64648	1009	129.54246187210083	66.0	66.0	0.0	66.0	66.0	-4.036717	1.4429924624040722	64648	64149	64648
64716	1010	129.65721035003662	66.0	66.0	0.0	66.0	66.0	-3.8752437	1.2039839752390982	64716	64217	64716
64759	1011	129.73417019844055	66.0	66.0	0.0	66.0	66.0	-3.9699776	1.4839485121145843	64759	64260	64759
64808	1012	129.8202202320099	66.0	66.0	0.0	66.0	66.0	-4.0830703	1.4160649660229683	64808	64309	64808
64856	1013	129.90401148796082	66.0	66.0	0.0	66.0	66.0	-3.786085	1.2449636969529092	64856	64357	64856
64904	1014	129.9870114326477	66.0	66.0	0.0	66.0	66.0	-4.2265077	1.3018924989365042	64904	64405	64904
64962	1015	130.08731412887573	66.0	66.0	0.0	66.0	66.0	-3.6822503	1.4160305860359221	64962	64463	64962
65032	1016	130.2036647796631	66.0	66.0	0.0	66.0	66.0	-4.203127	1.5264158265478909	65032	64533	65032
65080	1017	130.28713059425354	66.0	66.0	0.0	66.0	66.0	-3.8766904	1.647536439523101	65080	64581	65080
65125	1018	130.36494636535645	66.0	66.0	0.0	66.0	66.0	-3.913636	1.531015031384304	65125	64626	65125
65170	1019	130.4444088935852	66.0	66.0	0.0	66.0	66.0	-3.8948197	1.347967403512448	65170	64671	65170
65209	1020	130.51633739471436	66.0	66.0	0.0	66.0	66.0	-4.3155046	1.2721890082024039	65209	64710	65209
65257	1021	130.60011076927185	66.0	66.0	0.0	66.0	66.0	-4.3969746	1.2878710884973408	65257	64758	65257
65300	1022	130.6753489971161	66.0	66.0	0.0	66.0	66.0	-4.1759768	1.4409393002837896	65300	64801	65300
65341	1023	130.75184798240662	66.0	66.0	0.0	66.0	66.0	-4.1376486	1.1963462506979703	65341	64842	65341
65405	1024	130.86404848098755	66.0	66.0	0.0	66.0	66.0	-4.012977	0.9506148678530008	65405	64906	65405
65489	1025	131.00507426261902	66.0	66.0	0.0	66.0	66.0	-4.205981	1.4000187649438158	65489	64990	65489
65539	1026	131.09236478805542	67.0	67.0	0.0	67.0	67.0	-3.5902288	1.3523838115110993	65539	65040	65539
65599	1027	131.1939766407013	66.0	66.0	0.0	66.0	66.0	-3.8496397	1.2018788424693048	65599	65100	65599
65645	1028	131.27318382263184	66.0	66.0	0.0	66.0	66.0	-3.9492579	1.2224367209617049	65645	65146	65645
65691	1029	131.3532476425171	66.0	66.0	0.0	66.0	66.0	-3.7807665	1.2064803678169846	65691	65192	65691
65757	1030	131.72677659988403	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.2669425	1.416353392340243	65757	65258	65757
65835	1031	131.85645389556885	66.0	66.0	0.0	66.0	66.0	-3.8923326	0.8831267192726955	65835	65336	65835
65886	1032	131.94560527801514	66.0	66.0	0.0	66.0	66.0	-4.000246	0.8848022226663307	65886	65387	65886
65925	1033	132.01662921905518	66.0	66.0	0.0	66.0	66.0	-4.0929813	1.0598869968019426	65925	65426	65925
65968	1034	132.09481978416443	66.0	66.0	0.0	66.0	66.0	-4.006603	1.2529460392706095	65968	65469	65968
66009	1035	132.1689224243164	66.0	66.0	0.0	66.0	66.0	-4.316344	1.431378126447089	66009	65510	66009
66067	1036	132.26991868019104	66.0	66.0	0.0	66.0	66.0	-3.414521	1.4515976737393066	66067	65568	66067
66115	1037	132.3559114933014	66.0	66.0	0.0	66.0	66.0	-3.677185	1.2651410364173352	66115	65616	66115
66167	1038	132.45434069633484	66.0	66.0	0.0	66.0	66.0	-3.8695226	1.2709602322988212	66167	65668	66167
66213	1039	132.54472136497498	66.0	66.0	0.0	66.0	66.0	-3.9552393	1.2176582675334067	66213	65714	66213
66257	1040	132.6216480731964	66.0	66.0	0.0	66.0	66.0	-4.084202	1.0790483102574944	66257	65758	66257
66300	1041	132.70889520645142	66.0	66.0	0.0	66.0	66.0	-3.932613	1.1783238771744073	66300	65801	66300
66341	1042	132.78133296966553	66.0	66.0	0.0	66.0	66.0	-4.268002	1.208513612812385	66341	65842	66341
66391	1043	132.86933207511902	66.0	66.0	0.0	66.0	66.0	-4.1567254	1.128453316213563	66391	65892	66391
66439	1044	132.96392011642456	66.0	66.0	0.0	66.0	66.0	-4.295509	1.2588487094361336	66439	65940	66439
66497	1045	133.062922000885	66.0	66.0	0.0	66.0	66.0	-4.220511	1.450517969224602	66497	65998	66497
66540	1046	133.13808178901672	66.0	66.0	0.0	66.0	66.0	-3.5216582	1.199233166356571	66540	66041	66540
66590	1047	133.22383451461792	66.0	66.0	0.0	66.0	66.0	-4.1974325	1.001630648369901	66590	66091	66590
66650	1048	133.3264021873474	66.0	66.0	0.0	66.0	66.0	-4.221593	1.2651051501231267	66650	66151	66650
66704	1049	133.4188711643219	66.0	66.0	0.0	66.0	66.0	-4.0245547	1.0688240665569901	66704	66205	66704
66780	1050	133.54501247406006	66.0	66.0	0.0	66.0	66.0	-4.266927	0.9931288340408355	66780	66281	66780
66832	1051	133.6399064064026	66.0	66.0	0.0	66.0	66.0	-4.21385	1.2142396092088894	66832	66333	66832
66879	1052	133.72436904907227	66.0	66.0	0.0	66.0	66.0	-3.840454	1.3798309642914683	66879	66380	66879
66929	1053	133.8121817111969	66.0	66.0	0.0	66.0	66.0	-4.080486	1.5859021983947605	66929	66430	66929
66977	1054	133.89583158493042	66.0	66.0	0.0	66.0	66.0	-4.1187453	1.691372122960165	66977	66478	66977
67027	1055	133.9879765510559	66.0	66.0	0.0	66.0	66.0	-4.242172	1.4441318027768284	67027	66528	67027
67079	1056	134.07660937309265	66.0	66.0	0.0	66.0	66.0	-4.0015135	1.2878739385027438	67079	66580	67079
67124	1057	134.15463399887085	66.0	66.0	0.0	66.0	66.0	-4.465721	1.3588431390514597	67124	66625	67124
67163	1058	134.22580695152283	66.0	66.0	0.0	66.0	66.0	-4.5419807	1.374790304186754	67163	66664	67163
67204	1059	134.30366563796997	66.0	66.0	0.0	66.0	66.0	-4.0384655	1.3374210207490251	67204	66705	67204
67243	1060	134.37235379219055	66.0	66.0	0.0	66.0	66.0	-4.2081327	1.442215687148273	67243	66744	67243
67291	1061	134.45662307739258	66.0	66.0	0.0	66.0	66.0	-3.9710572	1.3445019234437496	67291	66792	67291
67344	1062	134.54697608947754	66.0	66.0	0.0	66.0	66.0	-3.9584773	1.5160680624470115	67344	66845	67344
67385	1063	134.620197057724	66.0	66.0	0.0	66.0	66.0	-3.9445908	1.4453785101510583	67385	66886	67385
67431	1064	134.70019793510437	66.0	66.0	0.0	66.0	66.0	-4.3193693	1.5532161438278853	67431	66932	67431
67473	1065	134.7732617855072	66.0	66.0	0.0	66.0	66.0	-4.152372	1.766451267329976	67473	66974	67473
67518	1066	134.85337615013123	66.0	66.0	0.0	66.0	66.0	-4.265333	1.6003089455887676	67518	67019	67518
67578	1067	134.95482635498047	66.0	66.0	0.0	66.0	66.0	-3.9269578	1.432390929032117	67578	67079	67578
67636	1068	135.0562300682068	66.0	66.0	0.0	66.0	66.0	-4.1812325	1.4654984130896629	67636	67137	67636
67671	1069	135.12217783927917	66.0	66.0	0.0	66.0	66.0	-3.922298	1.5835738678928464	67671	67172	67671
67718	1070	135.2079212665558	66.0	66.0	0.0	66.0	66.0	-4.238971	1.345807753810659	67718	67219	67718
67768	1071	135.29448819160461	66.0	66.0	0.0	66.0	66.0	-4.507519	1.5224580846726894	67768	67269	67768
67824	1072	135.38893699645996	66.0	66.0	0.0	66.0	66.0	-4.4708424	1.4993029753305018	67824	67325	67824
67874	1073	135.47421836853027	66.0	66.0	0.0	66.0	66.0	-4.1074867	1.3473450519936159	67874	67375	67874
67920	1074	135.55606651306152	66.0	66.0	0.0	66.0	66.0	-4.3477573	1.187142901555635	67920	67421	67920
67972	1075	135.64913749694824	66.0	66.0	0.0	66.0	66.0	-4.254468	1.243130874959752	67972	67473	67972
68024	1076	135.75340819358826	66.0	66.0	0.0	66.0	66.0	-3.777487	1.4797478328458964	68024	67525	68024
68078	1077	135.84911847114563	66.0	66.0	0.0	66.0	66.0	-4.3358593	1.5922418143413961	68078	67579	68078
68126	1078	135.9455211162567	66.0	66.0	0.0	66.0	66.0	-4.025412	1.8092408548761159	68126	67627	68126
68175	1079	136.03442215919495	66.0	66.0	0.0	66.0	66.0	-4.045505	1.6379453670280055	68175	67676	68175
68229	1080	136.12810349464417	66.0	66.0	0.0	66.0	66.0	-4.34843	1.4000961719779297	68229	67730	68229
68270	1081	136.20065021514893	66.0	66.0	0.0	66.0	66.0	-4.0438466	1.1353148001804947	68270	67771	68270
68318	1082	136.28545331954956	66.0	66.0	0.0	66.0	66.0	-4.1545563	0.9451139492727816	68318	67819	68318
68362	1083	136.36294770240784	66.0	66.0	0.0	66.0	66.0	-4.2189627	1.1848225938808172	68362	67863	68362
68401	1084	136.43329977989197	66.0	66.0	0.0	66.0	66.0	-4.207632	1.4561173825990408	68401	67902	68401
68459	1085	136.53302145004272	66.0	66.0	0.0	66.0	66.0	-4.2227535	1.3727723141247408	68459	67960	68459
68519	1086	136.63534212112427	66.0	66.0	0.0	66.0	66.0	-4.858769	1.2643798757577316	68519	68020	68519
68570	1087	136.7296645641327	66.0	66.0	0.0	66.0	66.0	-4.7493553	1.1990625279024243	68570	68071	68570
68613	1088	136.80670499801636	66.0	66.0	0.0	66.0	66.0	-4.423365	1.3757061515841633	68613	68114	68613
68657	1089	136.88413190841675	66.0	66.0	0.0	66.0	66.0	-4.5678034	1.644242638349533	68657	68158	68657
68706	1090	136.97065114974976	66.0	66.0	0.0	66.0	66.0	-4.3563066	1.8385729768546297	68706	68207	68706
68753	1091	137.05266427993774	66.0	66.0	0.0	66.0	66.0	-5.0019093	1.6266162145882845	68753	68254	68753
68803	1092	137.13849067687988	66.0	66.0	0.0	66.0	66.0	-4.851857	1.3527575094345956	68803	68304	68803
68844	1093	137.2118263244629	66.0	66.0	0.0	66.0	66.0	-4.8080664	1.347320266123861	68844	68345	68844
68897	1094	137.3054084777832	66.0	66.0	0.0	66.0	66.0	-4.7855306	1.134759577526711	68897	68398	68897
68943	1095	137.38645911216736	66.0	66.0	0.0	66.0	66.0	-5.242307	1.0891602581134066	68943	68444	68943
68999	1096	137.48782539367676	66.0	66.0	0.0	66.0	66.0	-5.200198	1.143327700109221	68999	68500	68999
69055	1097	137.58713054656982	66.0	66.0	0.0	66.0	66.0	-5.020721	1.3855050471797585	69055	68556	69055
69105	1098	137.67375540733337	66.0	66.0	0.0	66.0	66.0	-4.881214	1.5865136436931788	69105	68606	69105
69154	1099	137.75935173034668	66.0	66.0	0.0	66.0	66.0	-5.0682707	1.6712956476118415	69154	68655	69154
69206	1100	137.8515272140503	66.0	66.0	0.0	66.0	66.0	-4.713151	1.499000691100955	69206	68707	69206
69245	1101	137.92267560958862	66.0	66.0	0.0	66.0	66.0	-4.5864778	1.60325166804716	69245	68746	69245
69293	1102	138.00566506385803	66.0	66.0	0.0	66.0	66.0	-4.881446	1.4663820509938523	69293	68794	69293
69349	1103	138.10037112236023	66.0	66.0	0.0	66.0	66.0	-4.7213173	1.195853892727755	69349	68850	69349
69407	1104	138.4625494480133	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.6301346	1.2191605546465143	69407	68908	69407
69453	1105	138.54445791244507	66.0	66.0	0.0	66.0	66.0	-4.9072814	1.4674718961818143	69453	68954	69453
69509	1106	138.89065670967102	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-5.092858	1.8782573524676263	69509	69010	69509
69568	1107	138.99067211151123	64.0	64.0	0.0	64.0	64.0	-4.8992195	1.8082711028959602	69568	69069	69568
69622	1108	139.08240699768066	66.0	66.0	0.0	66.0	66.0	-4.6698885	1.6248244384862482	69622	69123	69622
69663	1109	139.1553440093994	64.0	64.0	0.0	64.0	64.0	-4.44362	1.6354246915783732	69663	69164	69663
69716	1110	139.24796962738037	66.0	66.0	0.0	66.0	66.0	-4.7016807	1.499190017292276	69716	69217	69716
69786	1111	139.36495327949524	66.0	66.0	0.0	66.0	66.0	-4.8250904	1.3688773957733065	69786	69287	69786
69829	1112	139.4411051273346	64.0	64.0	0.0	64.0	64.0	-4.6982527	1.2831013502925634	69829	69330	69829
69895	1113	139.55586528778076	66.0	66.0	0.0	66.0	66.0	-5.078307	1.3313730466226117	69895	69396	69895
69947	1114	139.64979577064514	66.0	66.0	0.0	66.0	66.0	-4.809481	1.4887337119039148	69947	69448	69947
70009	1115	139.75514888763428	66.0	66.0	0.0	66.0	66.0	-4.7426004	1.3852376359142362	70009	69510	70009
70048	1116	139.82793354988098	66.0	66.0	0.0	66.0	66.0	-4.816736	1.4593833960127085	70048	69549	70048
70098	1117	139.9164333343506	66.0	66.0	0.0	66.0	66.0	-5.053329	1.4567935282085092	70098	69599	70098
70143	1118	139.99658608436584	66.0	66.0	0.0	66.0	66.0	-5.003789	1.4171980949724092	70143	69644	70143
70191	1119	140.08017301559448	66.0	66.0	0.0	66.0	66.0	-4.3427606	1.580693660103716	70191	69692	70191
70251	1120	140.18374037742615	66.0	66.0	0.0	66.0	66.0	-4.853076	1.4727628273284064	70251	69752	70251
70294	1121	140.25892877578735	66.0	66.0	0.0	66.0	66.0	-4.7521925	1.2285722409328446	70294	69795	70294
70350	1122	140.35540294647217	66.0	66.0	0.0	66.0	66.0	-4.6548696	1.3539443840505556	70350	69851	70350
70395	1123	140.43430185317993	66.0	66.0	0.0	66.0	66.0	-5.0308633	1.3213451445801183	70395	69896	70395
70434	1124	140.50423431396484	66.0	66.0	0.0	66.0	66.0	-4.6620917	1.3518082572054118	70434	69935	70434
70473	1125	140.5732021331787	66.0	66.0	0.0	66.0	66.0	-4.7294087	1.3528907386399807	70473	69974	70473
70520	1126	140.65602564811707	66.0	66.0	0.0	66.0	66.0	-4.1452417	1.3170827042777091	70520	70021	70520
70572	1127	140.7450520992279	66.0	66.0	0.0	66.0	66.0	-4.3542295	1.512436055764556	70572	70073	70572
70618	1128	140.8266408443451	66.0	66.0	0.0	66.0	66.0	-4.604704	1.3822675294801592	70618	70119	70618
70662	1129	140.90398144721985	66.0	66.0	0.0	66.0	66.0	-4.7180223	1.2809845278272405	70662	70163	70662
70712	1130	140.99426460266113	66.0	66.0	0.0	66.0	66.0	-4.45263	1.1708779172832147	70712	70213	70712
70753	1131	141.07275223731995	66.0	66.0	0.0	66.0	66.0	-4.255295	1.3868526098318399	70753	70254	70753
70802	1132	141.15991759300232	66.0	66.0	0.0	66.0	66.0	-4.406276	1.3379158261371777	70802	70303	70802
70859	1133	141.2559835910797	66.0	66.0	0.0	66.0	66.0	-4.2630687	1.3319254767801612	70859	70360	70859
70917	1134	141.36491131782532	66.0	66.0	0.0	66.0	66.0	-4.245039	1.5467016535624862	70917	70418	70917
70971	1135	141.45835494995117	66.0	66.0	0.0	66.0	66.0	-4.3274493	1.572096148263663	70971	70472	70971
71023	1136	141.5510609149933	66.0	66.0	0.0	66.0	66.0	-4.256767	1.5137935371138156	71023	70524	71023
71073	1137	141.63993978500366	66.0	66.0	0.0	66.0	66.0	-4.4314017	1.4408237894065679	71073	70574	71073
71123	1138	141.72607374191284	66.0	66.0	0.0	66.0	66.0	-4.578964	1.680632382053882	71123	70624	71123
71169	1139	141.80688858032227	66.0	66.0	0.0	66.0	66.0	-4.6658397	1.7531473239604383	71169	70670	71169
71240	1140	141.92609000205994	66.0	66.0	0.0	66.0	66.0	-4.730087	1.1198057903908194	71240	70741	71240
71296	1141	142.02114129066467	66.0	66.0	0.0	66.0	66.0	-4.593612	0.9208803326170891	71296	70797	71296
71352	1142	142.11872816085815	66.0	66.0	0.0	66.0	66.0	-4.31437	1.4592987149162218	71352	70853	71352
71408	1143	142.23011922836304	66.0	66.0	0.0	66.0	66.0	-3.9868531	1.81599882716313	71408	70909	71408
71471	1144	142.33927273750305	66.0	66.0	0.0	66.0	66.0	-4.448886	1.1129076707316563	71471	70972	71471
71522	1145	142.42897391319275	66.0	66.0	0.0	66.0	66.0	-4.6424537	1.1484099121531472	71522	71023	71522
71572	1146	142.52021551132202	66.0	66.0	0.0	66.0	66.0	-4.6237235	1.5011878074146807	71572	71073	71572
71630	1147	142.63208627700806	66.0	66.0	0.0	66.0	66.0	-4.7336054	1.586147821173072	71630	71131	71630
71676	1148	142.71391677856445	66.0	66.0	0.0	66.0	66.0	-4.4820604	1.259993299683556	71676	71177	71676
71721	1149	142.79484295845032	66.0	66.0	0.0	66.0	66.0	-4.555447	1.072706075492315	71721	71222	71721
71772	1150	142.88662147521973	66.0	66.0	0.0	66.0	66.0	-4.1862674	1.4365779193025083	71772	71273	71772
71832	1151	142.98826575279236	66.0	66.0	0.0	66.0	66.0	-4.842532	1.3574023821344599	71832	71333	71832
71871	1152	143.05747199058533	66.0	66.0	0.0	66.0	66.0	-4.5311027	1.336132306647487	71871	71372	71871
71923	1153	143.14909052848816	66.0	66.0	0.0	66.0	66.0	-5.115911	1.4854106073267759	71923	71424	71923
71983	1154	143.25092840194702	66.0	66.0	0.0	66.0	66.0	-4.9198785	1.4052774462476372	71983	71484	71983
72022	1155	143.31977605819702	66.0	66.0	0.0	66.0	66.0	-4.805244	1.6034753481298685	72022	71523	72022
72076	1156	143.41499829292297	66.0	66.0	0.0	66.0	66.0	-4.749331	1.642681141467765	72076	71577	72076
72140	1157	143.52240443229675	66.0	66.0	0.0	66.0	66.0	-4.809338	1.5321604159101845	72140	71641	72140
72185	1158	143.60091042518616	66.0	66.0	0.0	66.0	66.0	-4.7569237	1.6195541807543485	72185	71686	72185
72237	1159	143.6897475719452	66.0	66.0	0.0	66.0	66.0	-4.987619	1.5430626773368568	72237	71738	72237
72295	1160	143.78980994224548	66.0	66.0	0.0	66.0	66.0	-4.643627	1.357864972613752	72295	71796	72295
72345	1161	143.87712693214417	66.0	66.0	0.0	66.0	66.0	-4.7005	1.4697805025195703	72345	71846	72345
72410	1162	143.98672699928284	66.0	66.0	0.0	66.0	66.0	-5.168153	1.4717807945609094	72410	71911	72410
72470	1163	144.09315705299377	66.0	66.0	0.0	66.0	66.0	-4.787029	1.3894573823409155	72470	71971	72470
72523	1164	144.18527173995972	66.0	66.0	0.0	66.0	66.0	-4.935582	1.569191372077912	72523	72024	72523
72577	1165	144.27704691886902	66.0	66.0	0.0	66.0	66.0	-5.1212635	1.4605417196359485	72577	72078	72577
72627	1166	144.36644101142883	66.0	66.0	0.0	66.0	66.0	-5.074204	1.2357803339883686	72627	72128	72627
72670	1167	144.4427239894867	66.0	66.0	0.0	66.0	66.0	-5.087418	1.3229870784375817	72670	72171	72670
72724	1168	144.53570938110352	66.0	66.0	0.0	66.0	66.0	-4.6862335	1.4115777799393983	72724	72225	72724
72782	1169	144.63423347473145	66.0	66.0	0.0	66.0	66.0	-4.8621492	1.5024910585070028	72782	72283	72782
72830	1170	144.71958351135254	66.0	66.0	0.0	66.0	66.0	-5.1213465	1.565646070325747	72830	72331	72830
72896	1171	144.83172130584717	66.0	66.0	0.0	66.0	66.0	-5.2422743	1.5746175289689563	72896	72397	72896
72958	1172	144.94210720062256	66.0	66.0	0.0	66.0	66.0	-5.490531	1.818972792052664	72958	72459	72958
73022	1173	145.06424808502197	66.0	66.0	0.0	66.0	66.0	-5.6881466	1.5573172072181478	73022	72523	73022
73071	1174	145.15439558029175	66.0	66.0	0.0	66.0	66.0	-5.59546	1.386173017877154	73071	72572	73071
73127	1175	145.25390028953552	66.0	66.0	0.0	66.0	66.0	-5.862409	1.4187549624452367	73127	72628	73127
73164	1176	145.32244992256165	66.0	66.0	0.0	66.0	66.0	-5.6180506	1.628483118354343	73164	72665	73164
73212	1177	145.4071478843689	66.0	66.0	0.0	66.0	66.0	-5.8302197	1.782782089523971	73212	72713	73212
73266	1178	145.5004243850708	66.0	66.0	0.0	66.0	66.0	-5.877128	1.3355826226365752	73266	72767	73266
73311	1179	145.5843505859375	66.0	66.0	0.0	66.0	66.0	-5.875246	1.3405364506924524	73311	72812	73311
73361	1180	145.68137049674988	66.0	66.0	0.0	66.0	66.0	-6.0090685	1.5573708951170557	73361	72862	73361
73415	1181	145.7815203666687	66.0	66.0	0.0	66.0	66.0	-5.9881105	1.6200546465953811	73415	72916	73415
73469	1182	145.87405490875244	66.0	66.0	0.0	66.0	66.0	-5.7887297	1.8031676501315088	73469	72970	73469
73519	1183	145.96054077148438	66.0	66.0	0.0	66.0	66.0	-6.0337577	1.6532795165665448	73519	73020	73519
73575	1184	146.07352113723755	66.0	66.0	0.0	66.0	66.0	-6.10569	1.5030785265471787	73575	73076	73575
73618	1185	146.17190408706665	66.0	66.0	0.0	66.0	66.0	-6.1500664	1.4137774143135176	73618	73119	73618
73666	1186	146.25414752960205	66.0	66.0	0.0	66.0	66.0	-6.188947	1.727128882398829	73666	73167	73666
73707	1187	146.32783937454224	66.0	66.0	0.0	66.0	66.0	-6.2942286	1.8244834295846521	73707	73208	73707
73752	1188	146.40640687942505	66.0	66.0	0.0	66.0	66.0	-6.3770623	1.8271887439349666	73752	73253	73752
73795	1189	146.48157596588135	66.0	66.0	0.0	66.0	66.0	-6.4147673	1.8608017822913825	73795	73296	73795
73855	1190	146.58384919166565	66.0	66.0	0.0	66.0	66.0	-6.2109895	1.7055925885844045	73855	73356	73855
73914	1191	146.68698978424072	66.0	66.0	0.0	66.0	66.0	-6.426921	1.4421749516553246	73914	73415	73914
73955	1192	146.7597770690918	66.0	66.0	0.0	66.0	66.0	-6.3311143	1.8470792816858739	73955	73456	73955
74013	1193	146.85826301574707	66.0	66.0	0.0	66.0	66.0	-6.5485806	1.8405387460347264	74013	73514	74013
74060	1194	146.94029068946838	66.0	66.0	0.0	66.0	66.0	-6.596074	1.6551846315292642	74060	73561	74060
74124	1195	147.05510330200195	66.0	66.0	0.0	66.0	66.0	-6.7710423	1.5066619371064007	74124	73625	74124
